Sno,link,Author,Title,Posted,Filename,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31
354,http://www.ted.com/talks/asher_hasan_s_message_of_peace_from_pakistan/transcript,Asher Hasan, My message of peace from Pakistan , Dec 2009 ,asher_hasan_s_message_of_peace_from_pakistan.txt,,TED,Fellows,Culture,Entrepreneur,Global,issues,Health,Health,care,Peace,Politics,Violence,War,,,,,,,,,,,,,,,,,
355,http://www.ted.com/talks/steven_cowley_fusion_is_energy_s_future/transcript,Steven  Cowley, Fusion is energy's future , Dec 2009 ,steven_cowley_fusion_is_energy_s_future.txt,,Alternative,energy,Climate,change,Energy,Environment,Physics,,,,,,,,,,,,,,,,,,,,,,,
356,http://www.ted.com/talks/shaffi_mather_a_new_way_to_fight_corruption/transcript,Shaffi Mather, A new way to fight corruption , Dec 2009 ,shaffi_mather_a_new_way_to_fight_corruption.txt,,Asia,TED,Fellows,Crime,Entrepreneur,Potential,Poverty,Social,change,Society,,,,,,,,,,,,,,,,,,,,
357,http://www.ted.com/talks/james_geary_metaphorically_speaking/transcript,James Geary, Metaphorically speaking , Dec 2009 ,james_geary_metaphorically_speaking.txt,,Art,Books,Language,Music,Poetry,Writing,,,,,,,,,,,,,,,,,,,,,,,,
358,http://www.ted.com/talks/charles_anderson_discovers_dragonflies_that_cross_oceans/transcript,Charles Anderson, Dragonflies that fly across oceans , Dec 2009 ,charles_anderson_discovers_dragonflies_that_cross_oceans.txt,,Biodiversity,Biology,Birds,Ecology,Insects,Science,,,,,,,,,,,,,,,,,,,,,,,,
359,http://www.ted.com/talks/alexis_ohanian_how_to_make_a_splash_in_social_media/transcript,Alexis Ohanian, How to make a splash in social media , Dec 2009 ,alexis_ohanian_how_to_make_a_splash_in_social_media.txt,,Internet,Animals,Business,Culture,Entertainment,Entrepreneur,Oceans,Web,,,,,,,,,,,,,,,,,,,,,,
360,http://www.ted.com/talks/ryan_lobo_through_the_lens_of_compassion/transcript,Ryan Lobo, Photographing the hidden story , Dec 2009 ,ryan_lobo_through_the_lens_of_compassion.txt,,Asia,Art,Humanity,Photography,Storytelling,War,,,,,,,,,,,,,,,,,,,,,,,,
361,http://www.ted.com/talks/loretta_napoleoni_the_intricate_economics_of_terrorism/transcript,Loretta Napoleoni, The intricate economics of terrorism , Dec 2009 ,loretta_napoleoni_the_intricate_economics_of_terrorism.txt,,Corruption,Economics,Global,issues,Money,Terrorism,,,,,,,,,,,,,,,,,,,,,,,,
362,http://www.ted.com/talks/thulasiraj_ravilla_how_low_cost_eye_care_can_be_world_class/transcript,Thulasiraj Ravilla, How low-cost eye care can be world-class , Dec 2009 ,thulasiraj_ravilla_how_low_cost_eye_care_can_be_world_class.txt,,Design,Health,Health,care,Humanity,Medicine,Public,health,Sight,Technology,,,,,,,,,,,,,,,,,,,,
363,http://www.ted.com/talks/rory_bremner_s_one_man_world_summit/transcript,Rory  Bremner, A one-man world summit , Dec 2009 ,rory_bremner_s_one_man_world_summit.txt,,Comedy,Global,issues,Government,Humor,Performance,Politics,,,,,,,,,,,,,,,,,,,,,,,
364,http://www.ted.com/talks/sunitha_krishnan_tedindia/transcript,Sunitha Krishnan, The fight against sex slavery , Dec 2009 ,sunitha_krishnan_tedindia.txt,,Asia,Slavery,Children,Global,issues,Poverty,Sex,Trafficking,Women,,,,,,,,,,,,,,,,,,,,,
365,http://www.ted.com/talks/anupam_mishra_the_ancient_ingenuity_of_water_harvesting/transcript,Anupam Mishra, The ancient ingenuity of water harvesting , Dec 2009 ,anupam_mishra_the_ancient_ingenuity_of_water_harvesting.txt,,Architecture,Design,Environment,History,India,Innovation,Photography,Sustainability,Water,,,,,,,,,,,,,,,,,,,,,
366,http://www.ted.com/talks/andrea_ghez_the_hunt_for_a_supermassive_black_hole/transcript,Andrea Ghez, The hunt for a supermassive black hole , Dec 2009 ,andrea_ghez_the_hunt_for_a_supermassive_black_hole.txt,,Astronomy,Dark,matter,Exploration,Physics,Science,Space,Technology,,,,,,,,,,,,,,,,,,,,,,
367,http://www.ted.com/talks/gordon_brown_on_global_ethic_vs_national_interest/transcript,Gordon Brown, Global ethic vs. national interest , Dec 2009 ,gordon_brown_on_global_ethic_vs_national_interest.txt,,Europe,Big,problems,Environment,Global,issues,Government,Interview,Politics,War,,,,,,,,,,,,,,,,,,,,
368,http://www.ted.com/talks/shashi_tharoor/transcript,Shashi Tharoor, Why nations should pursue soft power , Nov 2009 ,shashi_tharoor.txt,,Business,Culture,Entertainment,Global,issues,India,Politics,Writing,,,,,,,,,,,,,,,,,,,,,,
369,http://www.ted.com/talks/mallika_sarabhai/transcript,Mallika Sarabhai, Dance to change the world , Nov 2009 ,mallika_sarabhai.txt,,Culture,Dance,Entertainment,Global,issues,Politics,Social,change,,,,,,,,,,,,,,,,,,,,,,
370,http://www.ted.com/talks/magnus_larsson_turning_dunes_into_architecture/transcript,Magnus Larsson, Turning dunes into architecture , Nov 2009 ,magnus_larsson_turning_dunes_into_architecture.txt,,Africa,Architecture,Bacteria,Biology,Design,Sustainability,Water,,,,,,,,,,,,,,,,,,,,,,,
371,http://www.ted.com/talks/rob_hopkins_transition_to_a_world_without_oil/transcript,Rob Hopkins, Transition to a world without oil , Nov 2009 ,rob_hopkins_transition_to_a_world_without_oil.txt,,Big,problems,Cities,Energy,Environment,Future,Green,Infrastructure,Pollution,Sustainability,Technology,,,,,,,,,,,,,,,,,,,
372,http://www.ted.com/talks/hans_rosling_asia_s_rise_how_and_when/transcript,Hans Rosling, Asia's rise — how and when , Nov 2009 ,hans_rosling_asia_s_rise_how_and_when.txt,,Asia,Economics,Health,India,Statistics,Technology,Visualizations,,,,,,,,,,,,,,,,,,,,,,,
373,http://www.ted.com/talks/tom_wujec_demos_the_13th_century_astrolabe/transcript,Tom Wujec, Learn to use the 13th-century astrolabe , Nov 2009 ,tom_wujec_demos_the_13th_century_astrolabe.txt,,Astronomy,History,Innovation,Science,Technology,,,,,,,,,,,,,,,,,,,,,,,,,
374,http://www.ted.com/talks/mathieu_lehanneur_demos_science_inspired_design/transcript,Mathieu Lehanneur, Science-inspired design , Nov 2009 ,mathieu_lehanneur_demos_science_inspired_design.txt,,Biomimicry,Design,Disease,Green,Innovation,Nature,Product,design,Science,Technology,,,,,,,,,,,,,,,,,,,,
375,http://www.ted.com/talks/pranav_mistry_the_thrilling_potential_of_sixthsense_technology/transcript,Pranav Mistry, The thrilling potential of SixthSense technology , Nov 2009 ,pranav_mistry_the_thrilling_potential_of_sixthsense_technology.txt,,Demo,Design,Open-source,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,
376,http://www.ted.com/talks/cynthia_schneider_the_surprising_spread_of_idol_tv/transcript,Cynthia Schneider, The surprising spread of Idol TV , Nov 2009 ,cynthia_schneider_the_surprising_spread_of_idol_tv.txt,,Culture,Entertainment,Global,issues,Poetry,Politics,,,,,,,,,,,,,,,,,,,,,,,,
377,http://www.ted.com/talks/edward_burtynsky_photographs_the_landscape_of_oil/transcript,Edward Burtynsky, Photographing the landscape of oil , Nov 2009 ,edward_burtynsky_photographs_the_landscape_of_oil.txt,,TED,Prize,Design,Energy,Global,issues,Photography,Technology,,,,,,,,,,,,,,,,,,,,,,
378,http://www.ted.com/talks/rachel_pike_the_science_behind_a_climate_headline/transcript,Rachel Pike, The science behind a climate headline , Nov 2009 ,rachel_pike_the_science_behind_a_climate_headline.txt,,Chemistry,Climate,change,Environment,Global,issues,Science,Weather,,,,,,,,,,,,,,,,,,,,,,
379,http://www.ted.com/talks/stefana_broadbent_how_the_internet_enables_intimacy/transcript,Stefana Broadbent, How the Internet enables intimacy , Nov 2009 ,stefana_broadbent_how_the_internet_enables_intimacy.txt,,Anthropology,Humanity,Love,Psychology,Social,media,Society,Sociology,Technology,,,,,,,,,,,,,,,,,,,,,
380,http://www.ted.com/talks/marcus_du_sautoy_symmetry_reality_s_riddle/transcript,Marcus du Sautoy," Symmetry, reality's riddle ", Oct 2009 ,marcus_du_sautoy_symmetry_reality_s_riddle.txt,,Architecture,Art,Beauty,Math,Physics,Universe,,,,,,,,,,,,,,,,,,,,,,,,
381,http://www.ted.com/talks/becky_blanton_the_year_i_was_homeless/transcript,Becky  Blanton, The year I was homeless , Oct 2009 ,becky_blanton_the_year_i_was_homeless.txt,,Depression,Happiness,Life,Personal,growth,Poverty,Social,change,Society,Storytelling,,,,,,,,,,,,,,,,,,,,
382,http://www.ted.com/talks/rachel_armstrong_architecture_that_repairs_itself/transcript,Rachel Armstrong, Architecture that repairs itself? , Oct 2009 ,rachel_armstrong_architecture_that_repairs_itself.txt,,Architecture,Art,Biology,Design,Global,development,Industrial,design,Life,Science,Sustainability,Technology,,,,,,,,,,,,,,,,,,
383,http://www.ted.com/talks/david_deutsch_a_new_way_to_explain_explanation/transcript,David Deutsch, A new way to explain explanation , Oct 2009 ,david_deutsch_a_new_way_to_explain_explanation.txt,,Ancient,world,Cosmos,Faith,History,Philosophy,Physics,Religion,Science,Technology,,,,,,,,,,,,,,,,,,,,
384,http://www.ted.com/talks/ian_goldin_navigating_our_global_future/transcript,Ian Goldin, Navigating our global future , Oct 2009 ,ian_goldin_navigating_our_global_future.txt,,Economics,Future,Global,development,Global,issues,Inequality,Prediction,Technology,,,,,,,,,,,,,,,,,,,,,
385,http://www.ted.com/talks/marc_koska_the_devastating_toll_of_syringe_reuse/transcript,Marc Koska, 1.3m reasons to re-invent the syringe , Oct 2009 ,marc_koska_the_devastating_toll_of_syringe_reuse.txt,,Vaccines,Biotech,Design,Education,Global,development,Health,Medicine,Sanitation,Science,Technology,,,,,,,,,,,,,,,,,,,
386,http://www.ted.com/talks/julian_treasure_the_4_ways_sound_affects_us/transcript,Julian Treasure, The 4 ways sound affects us , Oct 2009 ,julian_treasure_the_4_ways_sound_affects_us.txt,,Birds,Business,Cities,Entertainment,Music,,,,,,,,,,,,,,,,,,,,,,,,,
387,http://www.ted.com/talks/henry_markram_supercomputing_the_brain_s_secrets/transcript,Henry Markram, A brain in a supercomputer , Oct 2009 ,henry_markram_supercomputing_the_brain_s_secrets.txt,,Brain,Computers,Consciousness,Mind,Neuroscience,Philosophy,Technology,,,,,,,,,,,,,,,,,,,,,,,
388,http://www.ted.com/talks/rory_sutherland_life_lessons_from_an_ad_man/transcript,Rory Sutherland, Life lessons from an ad man , Oct 2009 ,rory_sutherland_life_lessons_from_an_ad_man.txt,,Advertising,Business,Consumerism,Creativity,Economics,Happiness,Life,Psychology,,,,,,,,,,,,,,,,,,,,,,
389,http://www.ted.com/talks/eric_sanderson_pictures_new_york_before_the_city/transcript,Eric Sanderson, New York — before the City , Oct 2009 ,eric_sanderson_pictures_new_york_before_the_city.txt,,Cities,Environment,History,Life,Nature,Sustainability,Technology,Visualizations,,,,,,,,,,,,,,,,,,,,,,
390,http://www.ted.com/talks/sam_martin_builds_a_room_of_his_own/transcript,Sam Martin," Claim your ""manspace"" ", Oct 2009 ,sam_martin_builds_a_room_of_his_own.txt,,Architecture,Books,Culture,Design,Entertainment,Men,,,,,,,,,,,,,,,,,,,,,,,,
391,http://www.ted.com/talks/beau_lotto_optical_illusions_show_how_we_see/transcript,Beau Lotto, Optical illusions show how we see , Oct 2009 ,beau_lotto_optical_illusions_show_how_we_see.txt,,Art,Brain,Consciousness,Mind,Psychology,Science,Visualizations,,,,,,,,,,,,,,,,,,,,,,,
392,http://www.ted.com/talks/chimamanda_adichie_the_danger_of_a_single_story/transcript,Chimamanda Ngozi Adichie, The danger of a single story , Oct 2009 ,chimamanda_adichie_the_danger_of_a_single_story.txt,,Africa,Books,Culture,Identity,Storytelling,Writing,,,,,,,,,,,,,,,,,,,,,,,,
393,http://www.ted.com/talks/carolyn_steel_how_food_shapes_our_cities/transcript,Carolyn Steel, How food shapes our cities , Oct 2009 ,carolyn_steel_how_food_shapes_our_cities.txt,,Ancient,world,Cities,Culture,Food,Global,issues,,,,,,,,,,,,,,,,,,,,,,,
394,http://www.ted.com/talks/stefan_sagmeister_the_power_of_time_off/transcript,Stefan Sagmeister, The power of time off , Oct 2009 ,stefan_sagmeister_the_power_of_time_off.txt,,TED,Brain,Trust,Adventure,Art,Creativity,Design,Happiness,Innovation,Work,,,,,,,,,,,,,,,,,,,,
395,http://www.ted.com/talks/garik_israelian_what_s_inside_a_star/transcript,Garik Israelian, How spectroscopy could reveal alien life , Oct 2009 ,garik_israelian_what_s_inside_a_star.txt,,Astronomy,Chemistry,Life,Science,Technology,Universe,,,,,,,,,,,,,,,,,,,,,,,,
396,http://www.ted.com/talks/karen_armstrong_let_s_revive_the_golden_rule/transcript,Karen Armstrong, Let's revive the Golden Rule , Sep 2009 ,karen_armstrong_let_s_revive_the_golden_rule.txt,,God,TED,Prize,Global,issues,Politics,Religion,Violence,,,,,,,,,,,,,,,,,,,,,,
397,http://www.ted.com/talks/tim_brown_urges_designers_to_think_big/transcript,Tim Brown, Designers — think big! , Sep 2009 ,tim_brown_urges_designers_to_think_big.txt,,Art,Business,Design,Green,History,Product,design,,,,,,,,,,,,,,,,,,,,,,,
398,http://www.ted.com/talks/parag_khanna_maps_the_future_of_countries/transcript,Parag Khanna, Mapping the future of countries , Sep 2009 ,parag_khanna_maps_the_future_of_countries.txt,,Asia,Economics,Global,issues,History,Infrastructure,Map,Politics,State-building,War,World,cultures,,,,,,,,,,,,,,,,,,
399,http://www.ted.com/talks/taryn_simon_photographs_secret_sites/transcript,Taryn Simon, Photographs of secret sites , Sep 2009 ,taryn_simon_photographs_secret_sites.txt,,Adventure,Art,Culture,Curiosity,Photography,,,,,,,,,,,,,,,,,,,,,,,,,
400,http://www.ted.com/talks/william_kamkwamba_how_i_harnessed_the_wind/transcript,William Kamkwamba, How I harnessed the wind , Sep 2009 ,william_kamkwamba_how_i_harnessed_the_wind.txt,,Africa,Creativity,Energy,Invention,Poverty,,,,,,,,,,,,,,,,,,,,,,,,,
401,http://www.ted.com/talks/evgeny_morozov_is_the_internet_what_orwell_feared/transcript,Evgeny Morozov, How the Net aids dictatorships , Sep 2009 ,evgeny_morozov_is_the_internet_what_orwell_feared.txt,,Internet,Government,Politics,Technology,Web,,,,,,,,,,,,,,,,,,,,,,,,,
402,http://www.ted.com/talks/jonathan_zittrain_the_web_is_a_random_act_of_kindness/transcript,Jonathan Zittrain, The Web as random acts of kindness , Sep 2009 ,jonathan_zittrain_the_web_is_a_random_act_of_kindness.txt,,Internet,Culture,Law,Technology,Web,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,
403,http://www.ted.com/talks/john_lloyd_inventories_the_invisible/transcript,John Lloyd, An inventory of the invisible , Sep 2009 ,john_lloyd_inventories_the_invisible.txt,,Comedy,Humor,Philosophy,Science,,,,,,,,,,,,,,,,,,,,,,,,,,
404,http://www.ted.com/talks/bjarke_ingels_3_warp_speed_architecture_tales/transcript,Bjarke Ingels, 3 warp-speed architecture tales , Sep 2009 ,bjarke_ingels_3_warp_speed_architecture_tales.txt,,Architecture,Cities,Creativity,Design,Environment,Green,,,,,,,,,,,,,,,,,,,,,,,,
405,http://www.ted.com/talks/misha_glenny_investigates_global_crime_networks/transcript,Misha Glenny, How global crime networks work , Sep 2009 ,misha_glenny_investigates_global_crime_networks.txt,,Adventure,Crime,Economics,Global,issues,Narcotics,Writing,,,,,,,,,,,,,,,,,,,,,,,
406,http://www.ted.com/talks/rebecca_saxe_how_brains_make_moral_judgments/transcript,Rebecca Saxe, How we read each other's minds , Sep 2009 ,rebecca_saxe_how_brains_make_moral_judgments.txt,,Brain,Morality,Science,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,
407,http://www.ted.com/talks/lewis_pugh_swims_the_north_pole/transcript,Lewis Pugh, How I swam the North Pole , Sep 2009 ,lewis_pugh_swims_the_north_pole.txt,,Adventure,Climate,change,Science,Sports,,,,,,,,,,,,,,,,,,,,,,,,,
408,http://www.ted.com/talks/james_balog_time_lapse_proof_of_extreme_ice_loss/transcript,James Balog, Time-lapse proof of extreme ice loss , Sep 2009 ,james_balog_time_lapse_proof_of_extreme_ice_loss.txt,,Climate,change,Global,issues,Photography,Science,Technology,,,,,,,,,,,,,,,,,,,,,,,
409,http://www.ted.com/talks/steve_truglia_a_leap_from_the_edge_of_space/transcript,Steve Truglia, A leap from the edge of space , Sep 2009 ,steve_truglia_a_leap_from_the_edge_of_space.txt,,Entertainment,Film,Space,Sports,Technology,,,,,,,,,,,,,,,,,,,,,,,,,
410,http://www.ted.com/talks/evan_grant_cymatics/transcript,Evan Grant, Making sound visible through cymatics , Sep 2009 ,evan_grant_cymatics.txt,,Design,Math,Presentation,Science,Visualizations,,,,,,,,,,,,,,,,,,,,,,,,,
411,http://www.ted.com/talks/geoff_mulgan_post_crash_investing_in_a_better_world_1/transcript,Geoff Mulgan," Post-crash, investing in a better world ", Sep 2009 ,geoff_mulgan_post_crash_investing_in_a_better_world_1.txt,,Culture,Design,Education,Health,Social,change,Technology,,,,,,,,,,,,,,,,,,,,,,,
412,http://www.ted.com/talks/josh_silver_demos_adjustable_liquid_filled_eyeglasses/transcript,Joshua Silver, Adjustable liquid-filled eyeglasses , Sep 2009 ,josh_silver_demos_adjustable_liquid_filled_eyeglasses.txt,,Global,development,Global,issues,Health,Health,care,Innovation,Invention,Product,design,Sight,,,,,,,,,,,,,,,,,,
413,http://www.ted.com/talks/cary_fowler_one_seed_at_a_time_protecting_the_future_of_food/transcript,Cary Fowler," One seed at a time, protecting the future of food ", Aug 2009 ,cary_fowler_one_seed_at_a_time_protecting_the_future_of_food.txt,,Anthropocene,Agriculture,Biodiversity,Climate,change,Disaster,relief,Ecology,Environment,Food,Garden,Plants,,,,,,,,,,,,,,,,,,
414,http://www.ted.com/talks/eric_giler_demos_wireless_electricity/transcript,Eric Giler, A demo of wireless electricity , Aug 2009 ,eric_giler_demos_wireless_electricity.txt,,Engineering,Entrepreneur,Future,Infrastructure,Science,Technology,,,,,,,,,,,,,,,,,,,,,,,,
415,http://www.ted.com/talks/dan_pink_on_motivation/transcript,Dan Pink, The puzzle of motivation , Aug 2009 ,dan_pink_on_motivation.txt,,Brain,Business,Creativity,Motivation,Science,Social,change,Work,,,,,,,,,,,,,,,,,,,,,,
416,http://www.ted.com/talks/janine_benyus_biomimicry_in_action/transcript,Janine Benyus, Biomimicry in action , Aug 2009 ,janine_benyus_biomimicry_in_action.txt,,Biodiversity,Biology,Biomimicry,Biotech,Creativity,Design,Innovation,Invention,Nature,,,,,,,,,,,,,,,,,,,,,
417,http://www.ted.com/talks/paul_romer/transcript,Paul Romer, Why the world needs charter cities , Aug 2009 ,paul_romer.txt,,Business,Cities,Culture,Economics,Global,issues,Politics,,,,,,,,,,,,,,,,,,,,,,,
418,http://www.ted.com/talks/michael_pritchard_invents_a_water_filter/transcript,Michael Pritchard, How to make filthy water drinkable , Aug 2009 ,michael_pritchard_invents_a_water_filter.txt,,Business,Demo,Design,Global,issues,Invention,Technology,Water,,,,,,,,,,,,,,,,,,,,,,
419,http://www.ted.com/talks/willard_wigan_hold_your_breath_for_micro_sculpture/transcript,Willard Wigan, Hold your breath for micro-sculpture , Aug 2009 ,willard_wigan_hold_your_breath_for_micro_sculpture.txt,,Art,Creativity,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,http://www.ted.com/talks/elaine_morgan_says_we_evolved_from_aquatic_apes/transcript,Elaine Morgan, I believe we evolved from aquatic apes , Jul 2009 ,elaine_morgan_says_we_evolved_from_aquatic_apes.txt,,Apes,Evolution,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,http://www.ted.com/talks/alain_de_botton_a_kinder_gentler_philosophy_of_success/transcript,Alain de Botton," A kinder, gentler philosophy of success ", Jul 2009 ,alain_de_botton_a_kinder_gentler_philosophy_of_success.txt,,Culture,Philosophy,Success,Work,Work-life,balance,,,,,,,,,,,,,,,,,,,,,,,,
422,http://www.ted.com/talks/gordon_brown/transcript,Gordon Brown, Wiring a web for global good , Jul 2009 ,gordon_brown.txt,,Europe,Collaboration,Communication,Economics,Global,issues,Politics,Technology,,,,,,,,,,,,,,,,,,,,,,
423,http://www.ted.com/talks/dan_gilbert_researches_happiness/transcript,Dan Gilbert, Why we make bad decisions , Dec 2008 ,dan_gilbert_researches_happiness.txt,,TED,Brain,Trust,Brain,Choice,Culture,Entertainment,Goal-setting,Happiness,Psychology,Self,Society,,,,,,,,,,,,,,,,,,
424,http://www.ted.com/talks/franco_sacchi_on_nollywood/transcript,Franco Sacchi," A tour of Nollywood, Nigeria's booming film industry ", Nov 2008 ,franco_sacchi_on_nollywood.txt,,Africa,Creativity,Culture,Entertainment,Film,Global,issues,Media,Technology,,,,,,,,,,,,,,,,,,,,,
425,http://www.ted.com/talks/eve_ensler_on_security/transcript,Eve Ensler, What security means to me , Sep 2008 ,eve_ensler_on_security.txt,,Activism,Culture,Global,issues,Spoken,word,Technology,Violence,War,Women,,,,,,,,,,,,,,,,,,,,
426,http://www.ted.com/talks/jane_goodall_at_tedglobal_07/transcript,Jane Goodall, How humans and animals can live together , Sep 2008 ,jane_goodall_at_tedglobal_07.txt,,Africa,Animals,Biodiversity,Environment,Global,issues,Pollution,Primates,Science,,,,,,,,,,,,,,,,,,,,,
427,http://www.ted.com/talks/peter_diamandis_on_our_next_giant_leap/transcript,Peter Diamandis, Our next giant leap , Sep 2008 ,peter_diamandis_on_our_next_giant_leap.txt,,Business,Design,Exploration,Science,Space,Technology,,,,,,,,,,,,,,,,,,,,,,,,
428,http://www.ted.com/talks/ory_okolloh_on_becoming_an_activist/transcript,Ory Okolloh, How I became an activist , Aug 2008 ,ory_okolloh_on_becoming_an_activist.txt,,Africa,Activism,Global,issues,Identity,Media,Politics,Technology,,,,,,,,,,,,,,,,,,,,,,
429,http://www.ted.com/talks/spencer_wells_is_building_a_family_tree_for_all_humanity/transcript,Spencer Wells, A family tree for humanity , Aug 2008 ,spencer_wells_is_building_a_family_tree_for_all_humanity.txt,,Africa,DNA,Anthropology,Culture,Evolution,Genetics,Race,Science,,,,,,,,,,,,,,,,,,,,,,
430,http://www.ted.com/talks/kwabena_boahen_on_a_computer_that_works_like_the_brain/transcript,Kwabena Boahen, A computer that works like the brain , Jul 2008 ,kwabena_boahen_on_a_computer_that_works_like_the_brain.txt,,Brain,Complexity,Computers,Design,Engineering,Science,Technology,Visualizations,,,,,,,,,,,,,,,,,,,,,,
431,http://www.ted.com/talks/marisa_fick_jordan_shares_the_wonder_of_zulu_wire_art/transcript,Marisa Fick-Jordan, The wonder of Zulu wire art , Jul 2008 ,marisa_fick_jordan_shares_the_wonder_of_zulu_wire_art.txt,,Africa,Art,Business,Design,,,,,,,,,,,,,,,,,,,,,,,,,,
432,http://www.ted.com/talks/clay_shirky_on_institutions_versus_collaboration/transcript,Clay Shirky, Institutions vs. collaboration , Jul 2008 ,clay_shirky_on_institutions_versus_collaboration.txt,,Business,Cognitive,science,Collaboration,Culture,Social,change,Society,Technology,,,,,,,,,,,,,,,,,,,,,
433,http://www.ted.com/talks/corneille_ewango_is_a_hero_of_the_congo_forest/transcript,Corneille Ewango, A hero of the Congo forest , Jul 2008 ,corneille_ewango_is_a_hero_of_the_congo_forest.txt,,Africa,Activism,Animals,Biodiversity,Ecology,Trees,War,,,,,,,,,,,,,,,,,,,,,,,
434,http://www.ted.com/talks/steven_levitt_on_child_carseats/transcript,Steven Levitt, Surprising stats about child carseats , Jun 2008 ,steven_levitt_on_child_carseats.txt,,Business,Cars,Culture,Economics,Parenting,Statistics,Transportation,,,,,,,,,,,,,,,,,,,,,,,
435,http://www.ted.com/talks/dr_seyi_oyesola_tours_a_hospital_in_nigeria/transcript,Seyi Oyesola, A hospital tour in Nigeria , May 2008 ,dr_seyi_oyesola_tours_a_hospital_in_nigeria.txt,,Activism,Design,Health,Health,care,Invention,Public,health,Technology,,,,,,,,,,,,,,,,,,,,,
436,http://www.ted.com/talks/hector_ruiz_on_connecting_the_world/transcript,Hector Ruiz, The thinking behind 50x15 , May 2008 ,hector_ruiz_on_connecting_the_world.txt,,Africa,Education,Global,issues,Philanthropy,Technology,,,,,,,,,,,,,,,,,,,,,,,,
437,http://www.ted.com/talks/ernest_madu_on_world_class_health_care/transcript,Ernest Madu, World-class health care , Apr 2008 ,ernest_madu_on_world_class_health_care.txt,,Africa,Activism,Global,development,Global,issues,Health,Health,care,Heart,health,Public,health,Science,,,,,,,,,,,,,,,,
438,http://www.ted.com/talks/yochai_benkler_on_the_new_open_source_economics/transcript,Yochai Benkler, The new open-source economics , Apr 2008 ,yochai_benkler_on_the_new_open_source_economics.txt,,Google,Business,Collaboration,Economics,Law,Social,change,Technology,Wikipedia,,,,,,,,,,,,,,,,,,,,,
439,http://www.ted.com/talks/joseph_lekuton_tells_a_parable_for_kenya/transcript,Joseph Lekuton, A parable for Kenya , Feb 2008 ,joseph_lekuton_tells_a_parable_for_kenya.txt,,Africa,Collaboration,Culture,Education,Global,issues,Politics,,,,,,,,,,,,,,,,,,,,,,,
440,http://www.ted.com/talks/alison_jackson_looks_at_celebrity/transcript,Alison Jackson, An unusual glimpse at celebrity , Jan 2008 ,alison_jackson_looks_at_celebrity.txt,,Art,Culture,Entertainment,Photography,,,,,,,,,,,,,,,,,,,,,,,,,,
441,http://www.ted.com/talks/ron_eglash_on_african_fractals/transcript,Ron Eglash, The fractals at the heart of African designs , Nov 2007 ,ron_eglash_on_african_fractals.txt,,Africa,Architecture,Culture,Design,Education,Math,Technology,,,,,,,,,,,,,,,,,,,,,,,
442,http://www.ted.com/talks/elene_gabre_madhin_on_ethiopian_economics/transcript,Eleni Gabre-Madhin, A commodities exchange for Ethiopia , Oct 2007 ,elene_gabre_madhin_on_ethiopian_economics.txt,,Business,Economics,Food,Global,issues,Technology,Women,in,business,,,,,,,,,,,,,,,,,,,,,
443,http://www.ted.com/talks/zeresenay_alemseged_looks_for_humanity_s_roots/transcript,Zeresenay Alemseged, The search for humanity's roots , Sep 2007 ,zeresenay_alemseged_looks_for_humanity_s_roots.txt,,Africa,Anthropology,Exploration,Global,issues,Human,origins,Humanity,Paleontology,Science,,,,,,,,,,,,,,,,,,,,
444,http://www.ted.com/talks/steven_pinker_on_language_and_thought/transcript,Steven Pinker, What our language habits reveal , Sep 2007 ,steven_pinker_on_language_and_thought.txt,,TED,Brain,Trust,Culture,Language,Psychology,Science,,,,,,,,,,,,,,,,,,,,,,,
445,http://www.ted.com/talks/andrew_mwenda_takes_a_new_look_at_africa/transcript,Andrew Mwenda, Aid for Africa? No thanks. , Sep 2007 ,andrew_mwenda_takes_a_new_look_at_africa.txt,,Africa,Business,Global,development,Global,issues,Investment,Philanthropy,Politics,Technology,,,,,,,,,,,,,,,,,,,,
446,http://www.ted.com/talks/jacqueline_novogratz_on_patient_capitalism/transcript,Jacqueline Novogratz, Patient capitalism , Aug 2007 ,jacqueline_novogratz_on_patient_capitalism.txt,,Business,Global,development,Global,issues,Investment,Medicine,Philanthropy,Poverty,Women,Women,in,business,,,,,,,,,,,,,,,,,
447,http://www.ted.com/talks/chris_abani_on_the_stories_of_africa/transcript,Chris Abani, Telling stories from Africa , Aug 2007 ,chris_abani_on_the_stories_of_africa.txt,,Africa,Culture,Entertainment,Global,issues,Literature,Poetry,Politics,Storytelling,,,,,,,,,,,,,,,,,,,,,
448,http://www.ted.com/talks/patrick_awuah_on_educating_leaders/transcript,Patrick Awuah, How to educate leaders? Liberal arts , Aug 2007 ,patrick_awuah_on_educating_leaders.txt,,Africa,Culture,Education,Global,issues,Leadership,Politics,Social,change,,,,,,,,,,,,,,,,,,,,,
